scenario_id,scenario,source_inp,true_detect,pred_detect,detect_correct,true_pipe,pred_pipe,pipe_correct,true_pos,pred_pos,pos_error,true_size,tp_pipe,fp_pipe,fn_pipe,tp_pos,fp_pos,fn_pos
1,scenario_00001,base3.inp,0,0,1,-1,1,0,-1.0,0.4244,,none,0,0,0,0,0,0
2,scenario_00002,base3.inp,0,1,0,-1,3,0,-1.0,0.8145,,none,0,0,0,0,0,0
3,scenario_00003,base3.inp,0,1,0,-1,3,0,-1.0,0.5779,,none,0,0,0,0,0,0
4,scenario_00004,base3.inp,0,1,0,-1,1,0,-1.0,0.611,,none,0,0,0,0,0,0
5,scenario_00005,base3.inp,0,0,1,-1,1,0,-1.0,0.3228,,none,0,0,0,0,0,0
6,scenario_00006,base3.inp,0,0,1,-1,1,0,-1.0,0.759,,none,0,0,0,0,0,0
7,scenario_00007,base3.inp,0,0,1,-1,1,0,-1.0,0.399,,none,0,0,0,0,0,0
8,scenario_00008,base3.inp,0,0,1,-1,1,0,-1.0,0.7063,,none,0,0,0,0,0,0
9,scenario_00009,base3.inp,0,0,1,-1,1,0,-1.0,0.3697,,none,0,0,0,0,0,0
10,scenario_00010,base3.inp,0,0,1,-1,1,0,-1.0,0.5329,,none,0,0,0,0,0,0
11,scenario_00011,base3.inp,0,0,1,-1,1,0,-1.0,0.3943,,none,0,0,0,0,0,0
12,scenario_00012,base3.inp,0,1,0,-1,4,0,-1.0,0.468,,none,0,0,0,0,0,0
13,scenario_00013,base3.inp,0,0,1,-1,1,0,-1.0,0.3695,,none,0,0,0,0,0,0
14,scenario_00014,base3.inp,0,0,1,-1,1,0,-1.0,0.5206,,none,0,0,0,0,0,0
15,scenario_00015,base3.inp,0,0,1,-1,1,0,-1.0,0.3247,,none,0,0,0,0,0,0
16,scenario_00016,base3.inp,0,0,1,-1,1,0,-1.0,0.2979,,none,0,0,0,0,0,0
17,scenario_00017,base3.inp,0,0,1,-1,1,0,-1.0,0.5029,,none,0,0,0,0,0,0
18,scenario_00018,base3.inp,0,0,1,-1,1,0,-1.0,0.6114,,none,0,0,0,0,0,0
19,scenario_00019,base3.inp,0,0,1,-1,1,0,-1.0,0.4364,,none,0,0,0,0,0,0
20,scenario_00020,base3.inp,0,1,0,-1,3,0,-1.0,0.551,,none,0,0,0,0,0,0
21,scenario_00021,base3.inp,0,0,1,-1,1,0,-1.0,0.4012,,none,0,0,0,0,0,0
22,scenario_00022,base3.inp,0,0,1,-1,1,0,-1.0,0.3436,,none,0,0,0,0,0,0
23,scenario_00023,base3.inp,0,1,0,-1,5,0,-1.0,0.6835,,none,0,0,0,0,0,0
24,scenario_00024,base3.inp,0,0,1,-1,1,0,-1.0,0.4119,,none,0,0,0,0,0,0
25,scenario_00025,base3.inp,0,0,1,-1,1,0,-1.0,0.4248,,none,0,0,0,0,0,0
26,scenario_00026,base3.inp,0,0,1,-1,1,0,-1.0,0.7402,,none,0,0,0,0,0,0
27,scenario_00027,base3.inp,0,0,1,-1,1,0,-1.0,0.4866,,none,0,0,0,0,0,0
28,scenario_00028,base3.inp,0,1,0,-1,3,0,-1.0,0.6769,,none,0,0,0,0,0,0
29,scenario_00029,base3.inp,0,0,1,-1,1,0,-1.0,0.4208,,none,0,0,0,0,0,0
30,scenario_00030,base3.inp,0,1,0,-1,4,0,-1.0,0.6725,,none,0,0,0,0,0,0
31,scenario_00031,base3.inp,0,1,0,-1,3,0,-1.0,0.5655,,none,0,0,0,0,0,0
32,scenario_00032,base3.inp,0,1,0,-1,1,0,-1.0,0.6418,,none,0,0,0,0,0,0
33,scenario_00033,base3.inp,0,0,1,-1,1,0,-1.0,0.3186,,none,0,0,0,0,0,0
34,scenario_00034,base3.inp,0,1,0,-1,1,0,-1.0,0.7665,,none,0,0,0,0,0,0
35,scenario_00035,base3.inp,0,0,1,-1,1,0,-1.0,0.399,,none,0,0,0,0,0,0
36,scenario_00036,base3.inp,0,1,0,-1,1,0,-1.0,0.718,,none,0,0,0,0,0,0
37,scenario_00037,base3.inp,0,0,1,-1,1,0,-1.0,0.37,,none,0,0,0,0,0,0
38,scenario_00038,base3.inp,0,0,1,-1,1,0,-1.0,0.5486,,none,0,0,0,0,0,0
39,scenario_00039,base3.inp,0,0,1,-1,1,0,-1.0,0.3934,,none,0,0,0,0,0,0
40,scenario_00040,base3.inp,0,1,0,-1,2,0,-1.0,0.4445,,none,0,0,0,0,0,0
41,scenario_00041,base3.inp,0,0,1,-1,1,0,-1.0,0.3689,,none,0,0,0,0,0,0
42,scenario_00042,base3.inp,0,0,1,-1,1,0,-1.0,0.5119,,none,0,0,0,0,0,0
