scenario_id,scenario,source_inp,true_detect,pred_detect,detect_correct,true_pipe,pred_pipe,pipe_correct,true_pos,pred_pos,pos_error,true_size,tp_pipe,fp_pipe,fn_pipe,tp_pos,fp_pos,fn_pos
1,scenario_00001,base3.inp,0,0,1,-1,5,0,-1.0,0.5126,,none,0,0,0,0,0,0
2,scenario_00002,base3.inp,0,1,0,-1,4,0,-1.0,0.5738,,none,0,0,0,0,0,0
3,scenario_00003,base3.inp,0,1,0,-1,4,0,-1.0,0.6799,,none,0,0,0,0,0,0
4,scenario_00004,base3.inp,0,1,0,-1,1,0,-1.0,0.4841,,none,0,0,0,0,0,0
5,scenario_00005,base3.inp,0,0,1,-1,1,0,-1.0,0.4954,,none,0,0,0,0,0,0
6,scenario_00006,base3.inp,0,1,0,-1,1,0,-1.0,0.4828,,none,0,0,0,0,0,0
7,scenario_00007,base3.inp,0,0,1,-1,1,0,-1.0,0.5308,,none,0,0,0,0,0,0
8,scenario_00008,base3.inp,0,1,0,-1,3,0,-1.0,0.4426,,none,0,0,0,0,0,0
9,scenario_00009,base3.inp,0,0,1,-1,1,0,-1.0,0.5224,,none,0,0,0,0,0,0
10,scenario_00010,base3.inp,0,1,0,-1,1,0,-1.0,0.4117,,none,0,0,0,0,0,0
11,scenario_00011,base3.inp,0,0,1,-1,1,0,-1.0,0.5289,,none,0,0,0,0,0,0
12,scenario_00012,base3.inp,0,1,0,-1,1,0,-1.0,0.5338,,none,0,0,0,0,0,0
13,scenario_00013,base3.inp,0,0,1,-1,1,0,-1.0,0.491,,none,0,0,0,0,0,0
14,scenario_00014,base3.inp,0,1,0,-1,5,0,-1.0,0.494,,none,0,0,0,0,0,0
15,scenario_00015,base3.inp,0,0,1,-1,5,0,-1.0,0.4863,,none,0,0,0,0,0,0
16,scenario_00016,base3.inp,0,1,0,-1,2,0,-1.0,0.7539,,none,0,0,0,0,0,0
17,scenario_00017,base3.inp,0,0,1,-1,2,0,-1.0,0.5987,,none,0,0,0,0,0,0
18,scenario_00018,base3.inp,0,1,0,-1,1,0,-1.0,0.3934,,none,0,0,0,0,0,0
19,scenario_00019,base3.inp,0,0,1,-1,2,0,-1.0,0.5299,,none,0,0,0,0,0,0
20,scenario_00020,base3.inp,0,1,0,-1,4,0,-1.0,0.6112,,none,0,0,0,0,0,0
21,scenario_00021,base3.inp,0,0,1,-1,2,0,-1.0,0.5622,,none,0,0,0,0,0,0
22,scenario_00022,base3.inp,0,0,1,-1,2,0,-1.0,0.6076,,none,0,0,0,0,0,0
23,scenario_00023,base3.inp,0,1,0,-1,5,0,-1.0,0.5361,,none,0,0,0,0,0,0
24,scenario_00024,base3.inp,0,0,1,-1,2,0,-1.0,0.5197,,none,0,0,0,0,0,0
25,scenario_00025,base3.inp,0,0,1,-1,1,0,-1.0,0.5317,,none,0,0,0,0,0,0
26,scenario_00026,base3.inp,0,1,0,-1,1,0,-1.0,0.5905,,none,0,0,0,0,0,0
27,scenario_00027,base3.inp,0,0,1,-1,2,0,-1.0,0.5337,,none,0,0,0,0,0,0
28,scenario_00028,base3.inp,0,1,0,-1,5,0,-1.0,0.3576,,none,0,0,0,0,0,0
29,scenario_00029,base3.inp,0,0,1,-1,5,0,-1.0,0.5123,,none,0,0,0,0,0,0
30,scenario_00030,base3.inp,0,1,0,-1,4,0,-1.0,0.5594,,none,0,0,0,0,0,0
31,scenario_00031,base3.inp,0,1,0,-1,4,0,-1.0,0.6942,,none,0,0,0,0,0,0
32,scenario_00032,base3.inp,0,1,0,-1,1,0,-1.0,0.4796,,none,0,0,0,0,0,0
33,scenario_00033,base3.inp,0,0,1,-1,2,0,-1.0,0.4869,,none,0,0,0,0,0,0
34,scenario_00034,base3.inp,0,1,0,-1,1,0,-1.0,0.4716,,none,0,0,0,0,0,0
35,scenario_00035,base3.inp,0,0,1,-1,1,0,-1.0,0.5309,,none,0,0,0,0,0,0
36,scenario_00036,base3.inp,0,1,0,-1,3,0,-1.0,0.4846,,none,0,0,0,0,0,0
37,scenario_00037,base3.inp,0,0,1,-1,1,0,-1.0,0.5222,,none,0,0,0,0,0,0
38,scenario_00038,base3.inp,0,1,0,-1,5,0,-1.0,0.4652,,none,0,0,0,0,0,0
39,scenario_00039,base3.inp,0,0,1,-1,1,0,-1.0,0.5305,,none,0,0,0,0,0,0
40,scenario_00040,base3.inp,0,1,0,-1,1,0,-1.0,0.5313,,none,0,0,0,0,0,0
41,scenario_00041,base3.inp,0,0,1,-1,1,0,-1.0,0.4907,,none,0,0,0,0,0,0
42,scenario_00042,base3.inp,0,1,0,-1,5,0,-1.0,0.4995,,none,0,0,0,0,0,0
43,scenario_00043,base3.inp,0,0,1,-1,5,0,-1.0,0.4794,,none,0,0,0,0,0,0
44,scenario_00044,base3.inp,0,1,0,-1,2,0,-1.0,0.721,,none,0,0,0,0,0,0
45,scenario_00045,base3.inp,0,0,1,-1,2,0,-1.0,0.588,,none,0,0,0,0,0,0
46,scenario_00046,base3.inp,0,1,0,-1,1,0,-1.0,0.3439,,none,0,0,0,0,0,0
47,scenario_00047,base3.inp,0,0,1,-1,2,0,-1.0,0.5141,,none,0,0,0,0,0,0
48,scenario_00048,base3.inp,0,1,0,-1,4,0,-1.0,0.551,,none,0,0,0,0,0,0
49,scenario_00049,base3.inp,0,0,1,-1,2,0,-1.0,0.5623,,none,0,0,0,0,0,0
50,scenario_00050,base3.inp,0,1,0,-1,1,0,-1.0,0.5813,,none,0,0,0,0,0,0
51,scenario_00051,base3.inp,1,1,1,1,1,1,0.2,0.2061,0.0061,S,1,0,0,1,0,0
52,scenario_00052,base3.inp,1,1,1,1,4,0,0.2,0.5497,,S,0,1,1,0,1,1
53,scenario_00053,base3.inp,1,1,1,1,4,0,0.2,0.5463,,S,0,1,1,0,1,1
54,scenario_00054,base3.inp,1,1,1,1,1,1,0.2,0.4765,0.2765,S,1,0,0,0,1,1
55,scenario_00055,base3.inp,1,1,1,1,1,1,0.2,0.3601,0.1601,S,1,0,0,1,0,0
56,scenario_00056,base3.inp,1,1,1,1,1,1,0.2,0.3184,0.1184,S,1,0,0,1,0,0
57,scenario_00057,base3.inp,1,1,1,1,1,1,0.2,0.3927,0.1927,S,1,0,0,1,0,0
58,scenario_00058,base3.inp,1,1,1,1,1,1,0.2,0.2938,0.0938,S,1,0,0,1,0,0
59,scenario_00059,base3.inp,1,1,1,1,1,1,0.2,0.2732,0.0732,S,1,0,0,1,0,0
60,scenario_00060,base3.inp,1,1,1,1,1,1,0.2,0.1923,0.0077,S,1,0,0,1,0,0
61,scenario_00061,base3.inp,1,1,1,1,1,1,0.2,0.3756,0.1756,S,1,0,0,1,0,0
62,scenario_00062,base3.inp,1,1,1,1,1,1,0.2,0.3956,0.1956,S,1,0,0,1,0,0
63,scenario_00063,base3.inp,1,1,1,1,1,1,0.2,0.3467,0.1467,S,1,0,0,1,0,0
64,scenario_00064,base3.inp,1,1,1,1,1,1,0.2,0.2357,0.0357,S,1,0,0,1,0,0
65,scenario_00065,base3.inp,1,1,1,1,1,1,0.2,0.1667,0.0333,M,1,0,0,1,0,0
66,scenario_00066,base3.inp,1,1,1,1,4,0,0.2,0.5372,,M,0,1,1,0,1,1
67,scenario_00067,base3.inp,1,1,1,1,4,0,0.2,0.5044,,M,0,1,1,0,1,1
68,scenario_00068,base3.inp,1,1,1,1,1,1,0.2,0.462,0.262,M,1,0,0,0,1,1
69,scenario_00069,base3.inp,1,1,1,1,1,1,0.2,0.3548,0.1548,M,1,0,0,1,0,0
70,scenario_00070,base3.inp,1,1,1,1,1,1,0.2,0.3086,0.1086,M,1,0,0,1,0,0
71,scenario_00071,base3.inp,1,1,1,1,1,1,0.2,0.3509,0.1509,M,1,0,0,1,0,0
72,scenario_00072,base3.inp,1,1,1,1,1,1,0.2,0.2732,0.0732,M,1,0,0,1,0,0
73,scenario_00073,base3.inp,1,1,1,1,1,1,0.2,0.2428,0.0428,M,1,0,0,1,0,0
74,scenario_00074,base3.inp,1,1,1,1,1,1,0.2,0.1555,0.0445,M,1,0,0,1,0,0
75,scenario_00075,base3.inp,1,1,1,1,1,1,0.2,0.3449,0.1449,M,1,0,0,1,0,0
76,scenario_00076,base3.inp,1,1,1,1,1,1,0.2,0.3663,0.1663,M,1,0,0,1,0,0
77,scenario_00077,base3.inp,1,1,1,1,1,1,0.2,0.3433,0.1433,M,1,0,0,1,0,0
78,scenario_00078,base3.inp,1,1,1,1,1,1,0.2,0.1746,0.0254,M,1,0,0,1,0,0
79,scenario_00079,base3.inp,1,1,1,1,1,1,0.2,0.197,0.003,L,1,0,0,1,0,0
80,scenario_00080,base3.inp,1,1,1,1,4,0,0.2,0.5251,,L,0,1,1,0,1,1
81,scenario_00081,base3.inp,1,1,1,1,4,0,0.2,0.5066,,L,0,1,1,0,1,1
82,scenario_00082,base3.inp,1,1,1,1,1,1,0.2,0.4531,0.2531,L,1,0,0,0,1,1
83,scenario_00083,base3.inp,1,1,1,1,1,1,0.2,0.4013,0.2013,L,1,0,0,1,0,0
84,scenario_00084,base3.inp,1,1,1,1,1,1,0.2,0.3222,0.1222,L,1,0,0,1,0,0
85,scenario_00085,base3.inp,1,1,1,1,1,1,0.2,0.3951,0.1951,L,1,0,0,1,0,0
86,scenario_00086,base3.inp,1,1,1,1,1,1,0.2,0.2954,0.0954,L,1,0,0,1,0,0
87,scenario_00087,base3.inp,1,1,1,1,1,1,0.2,0.2866,0.0866,L,1,0,0,1,0,0
88,scenario_00088,base3.inp,1,1,1,1,1,1,0.2,0.1688,0.0312,L,1,0,0,1,0,0
89,scenario_00089,base3.inp,1,1,1,1,1,1,0.2,0.3885,0.1885,L,1,0,0,1,0,0
90,scenario_00090,base3.inp,1,1,1,1,1,1,0.2,0.3587,0.1587,L,1,0,0,1,0,0
91,scenario_00091,base3.inp,1,1,1,1,1,1,0.2,0.3866,0.1866,L,1,0,0,1,0,0
92,scenario_00092,base3.inp,1,1,1,1,1,1,0.2,0.1924,0.0076,L,1,0,0,1,0,0
93,scenario_00093,base3.inp,1,1,1,1,1,1,0.4,0.311,0.089,S,1,0,0,1,0,0
94,scenario_00094,base3.inp,1,1,1,1,4,0,0.4,0.5464,,S,0,1,1,0,1,1
95,scenario_00095,base3.inp,1,1,1,1,4,0,0.4,0.5683,,S,0,1,1,0,1,1
