scenario_id,scenario,source_inp,true_detect,pred_detect,detect_correct,true_pipe,pred_pipe,pipe_correct,true_pos,pred_pos,pos_error,true_size,tp_pipe,fp_pipe,fn_pipe,tp_pos,fp_pos,fn_pos
1,scenario_00001,base3.inp,0,0,1,-1,1,0,-1.0,0.4062,,none,0,0,0,0,0,0
2,scenario_00002,base3.inp,0,1,0,-1,3,0,-1.0,0.4819,,none,0,0,0,0,0,0
3,scenario_00003,base3.inp,0,1,0,-1,4,0,-1.0,0.5324,,none,0,0,0,0,0,0
4,scenario_00004,base3.inp,0,1,0,-1,3,0,-1.0,0.4465,,none,0,0,0,0,0,0
5,scenario_00005,base3.inp,0,0,1,-1,1,0,-1.0,0.3687,,none,0,0,0,0,0,0
6,scenario_00006,base3.inp,0,1,0,-1,1,0,-1.0,0.4718,,none,0,0,0,0,0,0
7,scenario_00007,base3.inp,0,0,1,-1,1,0,-1.0,0.3672,,none,0,0,0,0,0,0
8,scenario_00008,base3.inp,0,1,0,-1,2,0,-1.0,0.5054,,none,0,0,0,0,0,0
9,scenario_00009,base3.inp,0,0,1,-1,1,0,-1.0,0.3887,,none,0,0,0,0,0,0
10,scenario_00010,base3.inp,0,0,1,-1,2,0,-1.0,0.4969,,none,0,0,0,0,0,0
11,scenario_00011,base3.inp,0,0,1,-1,1,0,-1.0,0.3767,,none,0,0,0,0,0,0
12,scenario_00012,base3.inp,0,1,0,-1,2,0,-1.0,0.4646,,none,0,0,0,0,0,0
13,scenario_00013,base3.inp,0,0,1,-1,1,0,-1.0,0.3616,,none,0,0,0,0,0,0
14,scenario_00014,base3.inp,0,0,1,-1,2,0,-1.0,0.5154,,none,0,0,0,0,0,0
15,scenario_00015,base3.inp,0,0,1,-1,2,0,-1.0,0.4919,,none,0,0,0,0,0,0
16,scenario_00016,base3.inp,0,1,0,-1,1,0,-1.0,0.4291,,none,0,0,0,0,0,0
17,scenario_00017,base3.inp,0,0,1,-1,1,0,-1.0,0.3938,,none,0,0,0,0,0,0
18,scenario_00018,base3.inp,0,1,0,-1,2,0,-1.0,0.4883,,none,0,0,0,0,0,0
19,scenario_00019,base3.inp,0,0,1,-1,1,0,-1.0,0.4165,,none,0,0,0,0,0,0
20,scenario_00020,base3.inp,0,1,0,-1,3,0,-1.0,0.444,,none,0,0,0,0,0,0
21,scenario_00021,base3.inp,0,0,1,-1,1,0,-1.0,0.3767,,none,0,0,0,0,0,0
22,scenario_00022,base3.inp,0,0,1,-1,1,0,-1.0,0.4382,,none,0,0,0,0,0,0
23,scenario_00023,base3.inp,0,0,1,-1,3,0,-1.0,0.517,,none,0,0,0,0,0,0
24,scenario_00024,base3.inp,0,0,1,-1,1,0,-1.0,0.3938,,none,0,0,0,0,0,0
25,scenario_00025,base3.inp,0,0,1,-1,1,0,-1.0,0.3762,,none,0,0,0,0,0,0
26,scenario_00026,base3.inp,0,0,1,-1,1,0,-1.0,0.4205,,none,0,0,0,0,0,0
27,scenario_00027,base3.inp,0,0,1,-1,1,0,-1.0,0.4634,,none,0,0,0,0,0,0
28,scenario_00028,base3.inp,0,1,0,-1,3,0,-1.0,0.5634,,none,0,0,0,0,0,0
29,scenario_00029,base3.inp,0,0,1,-1,1,0,-1.0,0.4058,,none,0,0,0,0,0,0
30,scenario_00030,base3.inp,0,1,0,-1,3,0,-1.0,0.4722,,none,0,0,0,0,0,0
31,scenario_00031,base3.inp,0,1,0,-1,4,0,-1.0,0.5443,,none,0,0,0,0,0,0
32,scenario_00032,base3.inp,0,1,0,-1,4,0,-1.0,0.503,,none,0,0,0,0,0,0
33,scenario_00033,base3.inp,0,0,1,-1,1,0,-1.0,0.3721,,none,0,0,0,0,0,0
34,scenario_00034,base3.inp,0,1,0,-1,1,0,-1.0,0.4533,,none,0,0,0,0,0,0
35,scenario_00035,base3.inp,0,0,1,-1,1,0,-1.0,0.3672,,none,0,0,0,0,0,0
36,scenario_00036,base3.inp,0,1,0,-1,2,0,-1.0,0.5116,,none,0,0,0,0,0,0
37,scenario_00037,base3.inp,0,0,1,-1,1,0,-1.0,0.3887,,none,0,0,0,0,0,0
38,scenario_00038,base3.inp,0,0,1,-1,2,0,-1.0,0.4961,,none,0,0,0,0,0,0
39,scenario_00039,base3.inp,0,0,1,-1,1,0,-1.0,0.3767,,none,0,0,0,0,0,0
40,scenario_00040,base3.inp,0,1,0,-1,2,0,-1.0,0.4667,,none,0,0,0,0,0,0
41,scenario_00041,base3.inp,0,0,1,-1,1,0,-1.0,0.3616,,none,0,0,0,0,0,0
42,scenario_00042,base3.inp,0,0,1,-1,2,0,-1.0,0.5089,,none,0,0,0,0,0,0
43,scenario_00043,base3.inp,0,0,1,-1,2,0,-1.0,0.4741,,none,0,0,0,0,0,0
44,scenario_00044,base3.inp,0,1,0,-1,1,0,-1.0,0.4134,,none,0,0,0,0,0,0
