scenario_id,scenario,source_inp,true_detect,pred_detect,detect_correct,true_pipe,pred_pipe,pipe_correct,true_pos,pred_pos,pos_error,true_size,tp_pipe,fp_pipe,fn_pipe,tp_pos,fp_pos,fn_pos
1,scenario_00001,base3.inp,0,0,1,-1,1,0,-1.0,0.4285,,none,0,0,0,0,0,0
2,scenario_00002,base3.inp,0,1,0,-1,4,0,-1.0,0.5153,,none,0,0,0,0,0,0
3,scenario_00003,base3.inp,0,0,1,-1,1,0,-1.0,0.4671,,none,0,0,0,0,0,0
4,scenario_00004,base3.inp,0,1,0,-1,2,0,-1.0,0.5142,,none,0,0,0,0,0,0
5,scenario_00005,base3.inp,0,0,1,-1,1,0,-1.0,0.3913,,none,0,0,0,0,0,0
6,scenario_00006,base3.inp,0,1,0,-1,2,0,-1.0,0.5223,,none,0,0,0,0,0,0
7,scenario_00007,base3.inp,0,0,1,-1,1,0,-1.0,0.3902,,none,0,0,0,0,0,0
8,scenario_00008,base3.inp,0,1,0,-1,2,0,-1.0,0.524,,none,0,0,0,0,0,0
9,scenario_00009,base3.inp,0,0,1,-1,1,0,-1.0,0.4323,,none,0,0,0,0,0,0
10,scenario_00010,base3.inp,0,0,1,-1,1,0,-1.0,0.476,,none,0,0,0,0,0,0
11,scenario_00011,base3.inp,0,0,1,-1,1,0,-1.0,0.4212,,none,0,0,0,0,0,0
12,scenario_00012,base3.inp,0,1,0,-1,5,0,-1.0,0.5277,,none,0,0,0,0,0,0
13,scenario_00013,base3.inp,0,0,1,-1,1,0,-1.0,0.4092,,none,0,0,0,0,0,0
14,scenario_00014,base3.inp,0,0,1,-1,4,0,-1.0,0.4505,,none,0,0,0,0,0,0
15,scenario_00015,base3.inp,0,1,0,-1,1,0,-1.0,0.505,,none,0,0,0,0,0,0
16,scenario_00016,base3.inp,0,1,0,-1,2,0,-1.0,0.515,,none,0,0,0,0,0,0
17,scenario_00017,base3.inp,0,1,0,-1,1,0,-1.0,0.4712,,none,0,0,0,0,0,0
18,scenario_00018,base3.inp,0,0,1,-1,1,0,-1.0,0.4719,,none,0,0,0,0,0,0
19,scenario_00019,base3.inp,0,1,0,-1,4,0,-1.0,0.4983,,none,0,0,0,0,0,0
20,scenario_00020,base3.inp,0,1,0,-1,3,0,-1.0,0.5289,,none,0,0,0,0,0,0
21,scenario_00021,base3.inp,0,0,1,-1,1,0,-1.0,0.3997,,none,0,0,0,0,0,0
22,scenario_00022,base3.inp,0,0,1,-1,4,0,-1.0,0.4154,,none,0,0,0,0,0,0
23,scenario_00023,base3.inp,0,1,0,-1,2,0,-1.0,0.5272,,none,0,0,0,0,0,0
24,scenario_00024,base3.inp,0,1,0,-1,4,0,-1.0,0.4482,,none,0,0,0,0,0,0
25,scenario_00025,base3.inp,0,0,1,-1,1,0,-1.0,0.4219,,none,0,0,0,0,0,0
26,scenario_00026,base3.inp,0,0,1,-1,1,0,-1.0,0.4476,,none,0,0,0,0,0,0
27,scenario_00027,base3.inp,0,1,0,-1,4,0,-1.0,0.516,,none,0,0,0,0,0,0
28,scenario_00028,base3.inp,0,1,0,-1,2,0,-1.0,0.527,,none,0,0,0,0,0,0
29,scenario_00029,base3.inp,0,0,1,-1,1,0,-1.0,0.4292,,none,0,0,0,0,0,0
30,scenario_00030,base3.inp,0,1,0,-1,4,0,-1.0,0.5152,,none,0,0,0,0,0,0
31,scenario_00031,base3.inp,0,0,1,-1,1,0,-1.0,0.4748,,none,0,0,0,0,0,0
32,scenario_00032,base3.inp,0,1,0,-1,2,0,-1.0,0.5166,,none,0,0,0,0,0,0
33,scenario_00033,base3.inp,0,0,1,-1,1,0,-1.0,0.3929,,none,0,0,0,0,0,0
34,scenario_00034,base3.inp,0,1,0,-1,1,0,-1.0,0.5154,,none,0,0,0,0,0,0
35,scenario_00035,base3.inp,0,0,1,-1,1,0,-1.0,0.3902,,none,0,0,0,0,0,0
36,scenario_00036,base3.inp,0,1,0,-1,2,0,-1.0,0.5257,,none,0,0,0,0,0,0
37,scenario_00037,base3.inp,0,0,1,-1,1,0,-1.0,0.4324,,none,0,0,0,0,0,0
38,scenario_00038,base3.inp,0,0,1,-1,1,0,-1.0,0.4745,,none,0,0,0,0,0,0
39,scenario_00039,base3.inp,0,0,1,-1,1,0,-1.0,0.4213,,none,0,0,0,0,0,0
40,scenario_00040,base3.inp,0,1,0,-1,5,0,-1.0,0.5279,,none,0,0,0,0,0,0
41,scenario_00041,base3.inp,0,0,1,-1,1,0,-1.0,0.4092,,none,0,0,0,0,0,0
42,scenario_00042,base3.inp,0,1,0,-1,4,0,-1.0,0.473,,none,0,0,0,0,0,0
43,scenario_00043,base3.inp,0,1,0,-1,2,0,-1.0,0.5166,,none,0,0,0,0,0,0
44,scenario_00044,base3.inp,0,1,0,-1,2,0,-1.0,0.5145,,none,0,0,0,0,0,0
45,scenario_00045,base3.inp,0,1,0,-1,1,0,-1.0,0.4738,,none,0,0,0,0,0,0
46,scenario_00046,base3.inp,0,0,1,-1,1,0,-1.0,0.4546,,none,0,0,0,0,0,0
47,scenario_00047,base3.inp,0,1,0,-1,4,0,-1.0,0.499,,none,0,0,0,0,0,0
48,scenario_00048,base3.inp,0,1,0,-1,3,0,-1.0,0.5299,,none,0,0,0,0,0,0
49,scenario_00049,base3.inp,0,0,1,-1,1,0,-1.0,0.3994,,none,0,0,0,0,0,0
50,scenario_00050,base3.inp,0,0,1,-1,4,0,-1.0,0.4177,,none,0,0,0,0,0,0
51,scenario_00051,base3.inp,1,0,0,1,1,1,0.2,0.4386,0.2386,S,1,0,0,1,0,0
52,scenario_00052,base3.inp,1,1,1,1,4,0,0.2,0.5158,,S,0,1,1,0,1,1
53,scenario_00053,base3.inp,1,0,0,1,1,1,0.2,0.4742,0.2742,S,1,0,0,0,1,1
54,scenario_00054,base3.inp,1,1,1,1,2,0,0.2,0.5152,,S,0,1,1,0,1,1
55,scenario_00055,base3.inp,1,0,0,1,1,1,0.2,0.4096,0.2096,S,1,0,0,1,0,0
56,scenario_00056,base3.inp,1,1,1,1,2,0,0.2,0.5231,,S,0,1,1,0,1,1
57,scenario_00057,base3.inp,1,0,0,1,1,1,0.2,0.4151,0.2151,S,1,0,0,1,0,0
58,scenario_00058,base3.inp,1,1,1,1,2,0,0.2,0.5242,,S,0,1,1,0,1,1
59,scenario_00059,base3.inp,1,0,0,1,1,1,0.2,0.4534,0.2534,S,1,0,0,0,1,1
60,scenario_00060,base3.inp,1,1,1,1,1,1,0.2,0.4874,0.2874,S,1,0,0,0,1,1
61,scenario_00061,base3.inp,1,0,0,1,1,1,0.2,0.4445,0.2445,S,1,0,0,1,0,0
62,scenario_00062,base3.inp,1,1,1,1,5,0,0.2,0.5278,,S,0,1,1,0,1,1
63,scenario_00063,base3.inp,1,0,0,1,1,1,0.2,0.4346,0.2346,S,1,0,0,1,0,0
64,scenario_00064,base3.inp,1,0,0,1,4,0,0.2,0.4489,,S,0,1,1,0,1,1
65,scenario_00065,base3.inp,1,0,0,1,1,1,0.2,0.4532,0.2532,M,1,0,0,0,1,1
66,scenario_00066,base3.inp,1,1,1,1,4,0,0.2,0.5159,,M,0,1,1,0,1,1
67,scenario_00067,base3.inp,1,0,0,1,1,1,0.2,0.4831,0.2831,M,1,0,0,0,1,1
68,scenario_00068,base3.inp,1,1,1,1,2,0,0.2,0.5164,,M,0,1,1,0,1,1
69,scenario_00069,base3.inp,1,0,0,1,1,1,0.2,0.4403,0.2403,M,1,0,0,1,0,0
70,scenario_00070,base3.inp,1,1,1,1,2,0,0.2,0.524,,M,0,1,1,0,1,1
71,scenario_00071,base3.inp,1,0,0,1,1,1,0.2,0.4574,0.2574,M,1,0,0,0,1,1
72,scenario_00072,base3.inp,1,1,1,1,2,0,0.2,0.5246,,M,0,1,1,0,1,1
73,scenario_00073,base3.inp,1,1,1,1,1,1,0.2,0.4815,0.2815,M,1,0,0,0,1,1
74,scenario_00074,base3.inp,1,1,1,1,1,1,0.2,0.5034,0.3034,M,1,0,0,0,1,1
75,scenario_00075,base3.inp,1,1,1,1,1,1,0.2,0.4765,0.2765,M,1,0,0,0,1,1
76,scenario_00076,base3.inp,1,1,1,1,5,0,0.2,0.528,,M,0,1,1,0,1,1
77,scenario_00077,base3.inp,1,1,1,1,1,1,0.2,0.4668,0.2668,M,1,0,0,0,1,1
78,scenario_00078,base3.inp,1,0,0,1,4,0,0.2,0.4468,,M,0,1,1,0,1,1
79,scenario_00079,base3.inp,1,1,1,1,1,1,0.2,0.4774,0.2774,L,1,0,0,0,1,1
80,scenario_00080,base3.inp,1,1,1,1,4,0,0.2,0.516,,L,0,1,1,0,1,1
81,scenario_00081,base3.inp,1,1,1,1,1,1,0.2,0.4958,0.2958,L,1,0,0,0,1,1
82,scenario_00082,base3.inp,1,1,1,1,3,0,0.2,0.518,,L,0,1,1,0,1,1
83,scenario_00083,base3.inp,1,1,1,1,1,1,0.2,0.4819,0.2819,L,1,0,0,0,1,1
