scenario_id,scenario,source_inp,true_detect,pred_detect,detect_correct,true_pipe,pred_pipe,pipe_correct,true_pos,pred_pos,pos_error,true_size,tp_pipe,fp_pipe,fn_pipe,tp_pos,fp_pos,fn_pos
1,scenario_00001,base3.inp,0,0,1,-1,1,0,-1.0,0.4394,,none,0,0,0,0,0,0
2,scenario_00002,base3.inp,0,1,0,-1,2,0,-1.0,0.8139,,none,0,0,0,0,0,0
3,scenario_00003,base3.inp,0,1,0,-1,3,0,-1.0,0.5117,,none,0,0,0,0,0,0
4,scenario_00004,base3.inp,0,1,0,-1,1,0,-1.0,0.6113,,none,0,0,0,0,0,0
5,scenario_00005,base3.inp,0,0,1,-1,1,0,-1.0,0.3829,,none,0,0,0,0,0,0
6,scenario_00006,base3.inp,0,1,0,-1,1,0,-1.0,0.8521,,none,0,0,0,0,0,0
7,scenario_00007,base3.inp,0,0,1,-1,1,0,-1.0,0.4418,,none,0,0,0,0,0,0
8,scenario_00008,base3.inp,0,1,0,-1,1,0,-1.0,0.7846,,none,0,0,0,0,0,0
9,scenario_00009,base3.inp,0,0,1,-1,1,0,-1.0,0.4171,,none,0,0,0,0,0,0
10,scenario_00010,base3.inp,0,0,1,-1,1,0,-1.0,0.5814,,none,0,0,0,0,0,0
11,scenario_00011,base3.inp,0,0,1,-1,1,0,-1.0,0.4084,,none,0,0,0,0,0,0
12,scenario_00012,base3.inp,0,1,0,-1,5,0,-1.0,0.5604,,none,0,0,0,0,0,0
13,scenario_00013,base3.inp,0,0,1,-1,1,0,-1.0,0.4522,,none,0,0,0,0,0,0
14,scenario_00014,base3.inp,0,0,1,-1,1,0,-1.0,0.6542,,none,0,0,0,0,0,0
15,scenario_00015,base3.inp,0,0,1,-1,1,0,-1.0,0.5167,,none,0,0,0,0,0,0
16,scenario_00016,base3.inp,0,1,0,-1,2,0,-1.0,0.7316,,none,0,0,0,0,0,0
17,scenario_00017,base3.inp,0,0,1,-1,1,0,-1.0,0.539,,none,0,0,0,0,0,0
18,scenario_00018,base3.inp,0,0,1,-1,1,0,-1.0,0.6088,,none,0,0,0,0,0,0
19,scenario_00019,base3.inp,0,0,1,-1,3,0,-1.0,0.4865,,none,0,0,0,0,0,0
20,scenario_00020,base3.inp,0,1,0,-1,2,0,-1.0,0.7504,,none,0,0,0,0,0,0
21,scenario_00021,base3.inp,0,0,1,-1,1,0,-1.0,0.5061,,none,0,0,0,0,0,0
22,scenario_00022,base3.inp,0,1,0,-1,2,0,-1.0,0.6513,,none,0,0,0,0,0,0
23,scenario_00023,base3.inp,0,0,1,-1,5,0,-1.0,0.5389,,none,0,0,0,0,0,0
24,scenario_00024,base3.inp,0,0,1,-1,1,0,-1.0,0.4361,,none,0,0,0,0,0,0
25,scenario_00025,base3.inp,0,0,1,-1,1,0,-1.0,0.442,,none,0,0,0,0,0,0
26,scenario_00026,base3.inp,0,0,1,-1,1,0,-1.0,0.8605,,none,0,0,0,0,0,0
27,scenario_00027,base3.inp,0,0,1,-1,3,0,-1.0,0.5231,,none,0,0,0,0,0,0
28,scenario_00028,base3.inp,0,0,1,-1,1,0,-1.0,0.6858,,none,0,0,0,0,0,0
29,scenario_00029,base3.inp,0,0,1,-1,1,0,-1.0,0.4349,,none,0,0,0,0,0,0
30,scenario_00030,base3.inp,0,1,0,-1,4,0,-1.0,0.6545,,none,0,0,0,0,0,0
31,scenario_00031,base3.inp,0,1,0,-1,4,0,-1.0,0.5212,,none,0,0,0,0,0,0
32,scenario_00032,base3.inp,0,1,0,-1,1,0,-1.0,0.5368,,none,0,0,0,0,0,0
33,scenario_00033,base3.inp,0,0,1,-1,1,0,-1.0,0.3763,,none,0,0,0,0,0,0
34,scenario_00034,base3.inp,0,1,0,-1,1,0,-1.0,0.8808,,none,0,0,0,0,0,0
35,scenario_00035,base3.inp,0,0,1,-1,1,0,-1.0,0.4418,,none,0,0,0,0,0,0
36,scenario_00036,base3.inp,0,1,0,-1,1,0,-1.0,0.7666,,none,0,0,0,0,0,0
37,scenario_00037,base3.inp,0,0,1,-1,1,0,-1.0,0.4171,,none,0,0,0,0,0,0
38,scenario_00038,base3.inp,0,0,1,-1,1,0,-1.0,0.5877,,none,0,0,0,0,0,0
39,scenario_00039,base3.inp,0,0,1,-1,1,0,-1.0,0.4097,,none,0,0,0,0,0,0
40,scenario_00040,base3.inp,0,1,0,-1,5,0,-1.0,0.6039,,none,0,0,0,0,0,0
41,scenario_00041,base3.inp,0,0,1,-1,1,0,-1.0,0.4522,,none,0,0,0,0,0,0
42,scenario_00042,base3.inp,0,0,1,-1,1,0,-1.0,0.6712,,none,0,0,0,0,0,0
43,scenario_00043,base3.inp,0,0,1,-1,1,0,-1.0,0.5301,,none,0,0,0,0,0,0
44,scenario_00044,base3.inp,0,1,0,-1,1,0,-1.0,0.7549,,none,0,0,0,0,0,0
45,scenario_00045,base3.inp,0,0,1,-1,1,0,-1.0,0.559,,none,0,0,0,0,0,0
46,scenario_00046,base3.inp,0,0,1,-1,1,0,-1.0,0.6665,,none,0,0,0,0,0,0
47,scenario_00047,base3.inp,0,0,1,-1,3,0,-1.0,0.4684,,none,0,0,0,0,0,0
48,scenario_00048,base3.inp,0,1,0,-1,2,0,-1.0,0.7517,,none,0,0,0,0,0,0
49,scenario_00049,base3.inp,0,0,1,-1,1,0,-1.0,0.5058,,none,0,0,0,0,0,0
50,scenario_00050,base3.inp,0,1,0,-1,4,0,-1.0,0.5924,,none,0,0,0,0,0,0
51,scenario_00051,base3.inp,1,1,1,1,1,1,0.2,0.2504,0.0504,S,1,0,0,1,0,0
52,scenario_00052,base3.inp,1,1,1,1,1,1,0.2,0.6978,0.4978,S,1,0,0,0,1,1
53,scenario_00053,base3.inp,1,1,1,1,3,0,0.2,0.4562,,S,0,1,1,0,1,1
54,scenario_00054,base3.inp,1,1,1,1,1,1,0.2,0.6014,0.4014,S,1,0,0,0,1,1
55,scenario_00055,base3.inp,1,1,1,1,1,1,0.2,0.2529,0.0529,S,1,0,0,1,0,0
56,scenario_00056,base3.inp,1,1,1,1,1,1,0.2,0.8053,0.6053,S,1,0,0,0,1,1
57,scenario_00057,base3.inp,1,1,1,1,1,1,0.2,0.2528,0.0528,S,1,0,0,1,0,0
58,scenario_00058,base3.inp,1,1,1,1,1,1,0.2,0.6422,0.4422,S,1,0,0,0,1,1
59,scenario_00059,base3.inp,1,1,1,1,1,1,0.2,0.2219,0.0219,S,1,0,0,1,0,0
60,scenario_00060,base3.inp,1,1,1,1,1,1,0.2,0.4736,0.2736,S,1,0,0,0,1,1
61,scenario_00061,base3.inp,1,1,1,1,1,1,0.2,0.2496,0.0496,S,1,0,0,1,0,0
62,scenario_00062,base3.inp,1,1,1,1,5,0,0.2,0.5288,,S,0,1,1,0,1,1
63,scenario_00063,base3.inp,1,1,1,1,1,1,0.2,0.2507,0.0507,S,1,0,0,1,0,0
64,scenario_00064,base3.inp,1,1,1,1,1,1,0.2,0.5306,0.3306,S,1,0,0,0,1,1
65,scenario_00065,base3.inp,1,1,1,1,1,1,0.2,0.1373,0.0627,M,1,0,0,1,0,0
66,scenario_00066,base3.inp,1,1,1,1,1,1,0.2,0.677,0.477,M,1,0,0,0,1,1
67,scenario_00067,base3.inp,1,1,1,1,3,0,0.2,0.4376,,M,0,1,1,0,1,1
68,scenario_00068,base3.inp,1,1,1,1,1,1,0.2,0.636,0.436,M,1,0,0,0,1,1
69,scenario_00069,base3.inp,1,1,1,1,1,1,0.2,0.1166,0.0834,M,1,0,0,1,0,0
70,scenario_00070,base3.inp,1,1,1,1,1,1,0.2,0.7336,0.5336,M,1,0,0,0,1,1
71,scenario_00071,base3.inp,1,1,1,1,1,1,0.2,0.1255,0.0745,M,1,0,0,1,0,0
72,scenario_00072,base3.inp,1,1,1,1,1,1,0.2,0.5013,0.3013,M,1,0,0,0,1,1
73,scenario_00073,base3.inp,1,1,1,1,1,1,0.2,0.1237,0.0763,M,1,0,0,1,0,0
74,scenario_00074,base3.inp,1,1,1,1,1,1,0.2,0.3158,0.1158,M,1,0,0,1,0,0
75,scenario_00075,base3.inp,1,1,1,1,1,1,0.2,0.1205,0.0795,M,1,0,0,1,0,0
76,scenario_00076,base3.inp,1,1,1,1,5,0,0.2,0.5193,,M,0,1,1,0,1,1
77,scenario_00077,base3.inp,1,1,1,1,1,1,0.2,0.1228,0.0772,M,1,0,0,1,0,0
78,scenario_00078,base3.inp,1,1,1,1,1,1,0.2,0.4151,0.2151,M,1,0,0,1,0,0
79,scenario_00079,base3.inp,1,1,1,1,1,1,0.2,0.1836,0.0164,L,1,0,0,1,0,0
80,scenario_00080,base3.inp,1,1,1,1,1,1,0.2,0.6878,0.4878,L,1,0,0,0,1,1
