scenario_id,scenario,source_inp,true_detect,pred_detect,detect_correct,true_pipe,pred_pipe,pipe_correct,true_pos,pred_pos,pos_error,true_size,tp_pipe,fp_pipe,fn_pipe,tp_pos,fp_pos,fn_pos
1,scenario_00001,base3.inp,0,0,1,-1,1,0,-1.0,0.3197,,none,0,0,0,0,0,0
2,scenario_00002,base3.inp,0,1,0,-1,4,0,-1.0,0.7551,,none,0,0,0,0,0,0
3,scenario_00003,base3.inp,0,1,0,-1,4,0,-1.0,0.7209,,none,0,0,0,0,0,0
4,scenario_00004,base3.inp,0,1,0,-1,3,0,-1.0,0.8112,,none,0,0,0,0,0,0
5,scenario_00005,base3.inp,0,0,1,-1,1,0,-1.0,0.3528,,none,0,0,0,0,0,0
6,scenario_00006,base3.inp,0,0,1,-1,1,0,-1.0,0.4071,,none,0,0,0,0,0,0
7,scenario_00007,base3.inp,0,0,1,-1,1,0,-1.0,0.3699,,none,0,0,0,0,0,0
8,scenario_00008,base3.inp,0,1,0,-1,3,0,-1.0,0.6589,,none,0,0,0,0,0,0
9,scenario_00009,base3.inp,0,0,1,-1,1,0,-1.0,0.4077,,none,0,0,0,0,0,0
10,scenario_00010,base3.inp,0,1,0,-1,4,0,-1.0,0.4926,,none,0,0,0,0,0,0
11,scenario_00011,base3.inp,0,0,1,-1,1,0,-1.0,0.3692,,none,0,0,0,0,0,0
12,scenario_00012,base3.inp,0,1,0,-1,3,0,-1.0,0.6783,,none,0,0,0,0,0,0
13,scenario_00013,base3.inp,0,0,1,-1,1,0,-1.0,0.3572,,none,0,0,0,0,0,0
14,scenario_00014,base3.inp,0,1,0,-1,4,0,-1.0,0.4766,,none,0,0,0,0,0,0
15,scenario_00015,base3.inp,0,0,1,-1,1,0,-1.0,0.3697,,none,0,0,0,0,0,0
16,scenario_00016,base3.inp,0,1,0,-1,2,0,-1.0,0.537,,none,0,0,0,0,0,0
17,scenario_00017,base3.inp,0,1,0,-1,1,0,-1.0,0.4748,,none,0,0,0,0,0,0
18,scenario_00018,base3.inp,0,1,0,-1,3,0,-1.0,0.5303,,none,0,0,0,0,0,0
19,scenario_00019,base3.inp,0,0,1,-1,1,0,-1.0,0.3607,,none,0,0,0,0,0,0
20,scenario_00020,base3.inp,0,1,0,-1,3,0,-1.0,0.8185,,none,0,0,0,0,0,0
21,scenario_00021,base3.inp,0,0,1,-1,1,0,-1.0,0.4116,,none,0,0,0,0,0,0
22,scenario_00022,base3.inp,0,0,1,-1,1,0,-1.0,0.4401,,none,0,0,0,0,0,0
23,scenario_00023,base3.inp,0,1,0,-1,5,0,-1.0,0.5277,,none,0,0,0,0,0,0
24,scenario_00024,base3.inp,0,0,1,-1,1,0,-1.0,0.3171,,none,0,0,0,0,0,0
25,scenario_00025,base3.inp,0,0,1,-1,1,0,-1.0,0.3993,,none,0,0,0,0,0,0
26,scenario_00026,base3.inp,0,1,0,-1,1,0,-1.0,0.5202,,none,0,0,0,0,0,0
27,scenario_00027,base3.inp,0,0,1,-1,1,0,-1.0,0.3835,,none,0,0,0,0,0,0
28,scenario_00028,base3.inp,0,1,0,-1,3,0,-1.0,0.5178,,none,0,0,0,0,0,0
29,scenario_00029,base3.inp,0,0,1,-1,1,0,-1.0,0.3214,,none,0,0,0,0,0,0
30,scenario_00030,base3.inp,0,1,0,-1,4,0,-1.0,0.7539,,none,0,0,0,0,0,0
31,scenario_00031,base3.inp,0,1,0,-1,4,0,-1.0,0.7246,,none,0,0,0,0,0,0
32,scenario_00032,base3.inp,0,1,0,-1,3,0,-1.0,0.7989,,none,0,0,0,0,0,0
33,scenario_00033,base3.inp,0,0,1,-1,1,0,-1.0,0.3516,,none,0,0,0,0,0,0
34,scenario_00034,base3.inp,0,0,1,-1,1,0,-1.0,0.3961,,none,0,0,0,0,0,0
35,scenario_00035,base3.inp,0,0,1,-1,1,0,-1.0,0.3699,,none,0,0,0,0,0,0
36,scenario_00036,base3.inp,0,1,0,-1,3,0,-1.0,0.6878,,none,0,0,0,0,0,0
37,scenario_00037,base3.inp,0,0,1,-1,1,0,-1.0,0.4076,,none,0,0,0,0,0,0
38,scenario_00038,base3.inp,0,1,0,-1,4,0,-1.0,0.4948,,none,0,0,0,0,0,0
39,scenario_00039,base3.inp,0,0,1,-1,1,0,-1.0,0.3698,,none,0,0,0,0,0,0
40,scenario_00040,base3.inp,0,1,0,-1,3,0,-1.0,0.6657,,none,0,0,0,0,0,0
41,scenario_00041,base3.inp,0,0,1,-1,1,0,-1.0,0.357,,none,0,0,0,0,0,0
42,scenario_00042,base3.inp,0,1,0,-1,4,0,-1.0,0.4692,,none,0,0,0,0,0,0
43,scenario_00043,base3.inp,0,0,1,-1,1,0,-1.0,0.3769,,none,0,0,0,0,0,0
44,scenario_00044,base3.inp,0,1,0,-1,2,0,-1.0,0.534,,none,0,0,0,0,0,0
45,scenario_00045,base3.inp,0,1,0,-1,1,0,-1.0,0.4761,,none,0,0,0,0,0,0
46,scenario_00046,base3.inp,0,1,0,-1,3,0,-1.0,0.5286,,none,0,0,0,0,0,0
47,scenario_00047,base3.inp,0,0,1,-1,1,0,-1.0,0.3624,,none,0,0,0,0,0,0
48,scenario_00048,base3.inp,0,1,0,-1,3,0,-1.0,0.8037,,none,0,0,0,0,0,0
49,scenario_00049,base3.inp,0,0,1,-1,1,0,-1.0,0.4117,,none,0,0,0,0,0,0
50,scenario_00050,base3.inp,0,0,1,-1,1,0,-1.0,0.442,,none,0,0,0,0,0,0
51,scenario_00051,base3.inp,1,0,0,1,1,1,0.2,0.3315,0.1315,S,1,0,0,1,0,0
52,scenario_00052,base3.inp,1,1,1,1,4,0,0.2,0.7599,,S,0,1,1,0,1,1
53,scenario_00053,base3.inp,1,1,1,1,4,0,0.2,0.7262,,S,0,1,1,0,1,1
54,scenario_00054,base3.inp,1,1,1,1,3,0,0.2,0.8154,,S,0,1,1,0,1,1
55,scenario_00055,base3.inp,1,0,0,1,1,1,0.2,0.3726,0.1726,S,1,0,0,1,0,0
56,scenario_00056,base3.inp,1,0,0,1,1,1,0.2,0.4173,0.2173,S,1,0,0,1,0,0
57,scenario_00057,base3.inp,1,0,0,1,1,1,0.2,0.3919,0.1919,S,1,0,0,1,0,0
58,scenario_00058,base3.inp,1,1,1,1,3,0,0.2,0.6611,,S,0,1,1,0,1,1
59,scenario_00059,base3.inp,1,0,0,1,1,1,0.2,0.4264,0.2264,S,1,0,0,1,0,0
60,scenario_00060,base3.inp,1,1,1,1,4,0,0.2,0.5018,,S,0,1,1,0,1,1
61,scenario_00061,base3.inp,1,0,0,1,1,1,0.2,0.3921,0.1921,S,1,0,0,1,0,0
62,scenario_00062,base3.inp,1,1,1,1,3,0,0.2,0.682,,S,0,1,1,0,1,1
63,scenario_00063,base3.inp,1,0,0,1,1,1,0.2,0.3775,0.1775,S,1,0,0,1,0,0
64,scenario_00064,base3.inp,1,1,1,1,4,0,0.2,0.4893,,S,0,1,1,0,1,1
65,scenario_00065,base3.inp,1,0,0,1,1,1,0.2,0.3521,0.1521,M,1,0,0,1,0,0
66,scenario_00066,base3.inp,1,1,1,1,3,0,0.2,0.7662,,M,0,1,1,0,1,1
67,scenario_00067,base3.inp,1,1,1,1,4,0,0.2,0.7343,,M,0,1,1,0,1,1
68,scenario_00068,base3.inp,1,1,1,1,3,0,0.2,0.8212,,M,0,1,1,0,1,1
69,scenario_00069,base3.inp,1,0,0,1,1,1,0.2,0.4077,0.2077,M,1,0,0,1,0,0
70,scenario_00070,base3.inp,1,0,0,1,1,1,0.2,0.434,0.234,M,1,0,0,1,0,0
71,scenario_00071,base3.inp,1,0,0,1,1,1,0.2,0.4313,0.2313,M,1,0,0,1,0,0
72,scenario_00072,base3.inp,1,1,1,1,3,0,0.2,0.6644,,M,0,1,1,0,1,1
73,scenario_00073,base3.inp,1,0,0,1,1,1,0.2,0.4514,0.2514,M,1,0,0,0,1,1
74,scenario_00074,base3.inp,1,1,1,1,4,0,0.2,0.5129,,M,0,1,1,0,1,1
75,scenario_00075,base3.inp,1,0,0,1,1,1,0.2,0.4324,0.2324,M,1,0,0,1,0,0
76,scenario_00076,base3.inp,1,1,1,1,3,0,0.2,0.6872,,M,0,1,1,0,1,1
77,scenario_00077,base3.inp,1,0,0,1,1,1,0.2,0.415,0.215,M,1,0,0,1,0,0
78,scenario_00078,base3.inp,1,1,1,1,4,0,0.2,0.5026,,M,0,1,1,0,1,1
79,scenario_00079,base3.inp,1,0,0,1,1,1,0.2,0.3883,0.1883,L,1,0,0,1,0,0
